Tweet,label
nak kawin nih kena simpan duit ilmu agama kena benda kena senang cerita,positive
aduh lucu banget adik kelas gue pas lapor bang field trip taman safari heran nama teman arisan keluarga bawa sekolah tahi arisan,negative
main anjing,negative
hebat arif suku badui hutan jaga budaya nafas hidup hidup jaga imbang alam,positive
ya iya gilir ramai bela pas idol mati sedih doang serbu gila sarap ya maaf,negative
sabar doa usaha ikhtiar mudah mudah bentar ganti presiden pakai sontek pakai plonga plongo,negative
umat islam maksud front bela islam hati muslim nista islam bajing muslim onar kecut lari mesum islam islam gilir mesum islam onar islam,negative
warga semarang prihatin kontroversi puisi gus mus,positive
celeng nya bang acon susah banget,negative
cari musuh dasar ana cebong kampret,negative
tuju dewan wakil rakyat menteri jabat negara wajib potong masuk presiden pegawai negeri sipil potong pegawai swasta potong,positive
nih akun hasil bodoh kaum bikin kaum kaum biar jokowi anti islam wkwk,negative
juara tipu junjung bani kampret,negative
turun cina sipit,positive
amin rais bikin kacau suruh reformasi pilih kepala daerah salah hasil,negative
fahri hamzah presiden komisi berantas korupsi bubar,negative
takut banci,negative
lindung masyarakat wilayah tawangsari bulu amp lihat terima bekal pam pilih kepala daerah serentak,positive
bolot,negative
native speaker ya mother language nya english komen jaga bangsat,negative
nyata bangkai,negative
salah tulis salah bu maksud nya cebong muda kampung,negative
nama absurd first impression bikin enak imajinasi ganteng etik pas coba ngewe direct message enak banget harap direct message nyata,positive
admin presiden pm,positive
rt stw singaraja suka kontol,negative
kafir haram pimpin monyet,negative
shio baekhyun monyet,positive
ceruk pasar pasar pasar butuh contoh asuransi pensiun tentara us orang pensiun tentara pensiun tentara asuransi alat butuh orang cacat orang cacat ta,positive
kiai staquf suku ras biar mudah paham nalar bahlul arab sembah sodor arab bani saud pro israel eh pura,negative
laku dosa ya anis sandi bully rendah orang jahat licik bully rendah dunia kejam kawan,positive
om om ajar agama buddha hindu coba ajar ya buka mulut,positive
alam kerja part time cina best kerja melayu haha,positive
kuat jijik cepat asa kejar ya napas sungkan wkwk,positive
rt bubar dewan wakil rakyat bubar save komisi berantas korupsi,negative
hehe nyata pasar global batas lokal asing asing jujur,positive
gue diving mampus junedi,negative
rt suciwati revolusi mental jokowi omong kosong bual tuju amp komen,negative
marah orang rupiah panggil sipit hoshi suka mata sepele ah fisik pakai definisi hoshi milik mata sipit deh,positive
otak makelar jual aset negara maling aset negara pertamina jual isi tenaga kerja asing tiongkok,negative
akun siti fatimah amp komen laman ringkas parah amp bejat malu moga sehat sabar amp semangat suara,negative
bawang putih kafir haram hiks hiks hiks,negative
tuju ahoker lengser prabowo jokowi hancur penjara karuan,negative
rawan join buah gera arus rindu pimpin nasional nasionalis islam moderat cak imin the next wakil presiden join,positive
onta nsd,positive
umpan pakai biar mancing buaya,positive
komunis abad partai komunis indonesia kecoak makan kecoak,negative
retweeted ikko pribumi tiru horas horas horas kapal feri presiden unjung pulau samosir rangkai kunjung kerja presiden sambut upacara adat samosir pekik horas horas horas,positive
mata lu picek ya janji jokowi tagih susilo bambang yudhoyono mata picek blok,negative
indonesia tahan kuat ekonomi politik hun pilih kerja simpan beda agama,positive
freeport kuasa asing perintah jokowi jonan menteri energi sumber daya mineral freeport ambil alih saham jonan jos,positive
as clara anak pintar dongok kocak cantik idot tau malu urat malu putus butt muka nya imut banget,negative
menteri agama riset guru agama islam negeri orientasi publikasi artikel scopus jenis tantang umat islam guru agama islam negeri pangkal data rujuk bangun database ulama nusantara,positive
presiden buruk sejarah bangsa cebong,negative
me nusantara arti nasionalisasi aset asai asing laku pimpin sungguh nasionalis patriotik nusantara versi proxy tuju lemah tahan nusantara nasional bangsa,positive
foto profil nya pesawat bilang cinta produk asing sederhana ukur parah tingkat munafik mu langsung terjun pesawat biar sesuai,positive
remuk rengginang cocot ah,negative
rt padah eh even bodoh bulak curang ompu ya nya still segal sayang eh bodoh sikpande harga,negative
,positive
acara mutu ulah mantan aktivis nih organisasi masyarakat mahasiswa gembong partai komunis indonesia musuh bebuyutan himpun mahasiswa islam,positive
ayo pilih alin alin bawel banget omong lihat banci jalan omong,negative
adopsi perintah pusat nih,positive
prof prof bilang forum buka kacau biar prof muka agama ulama melur,positive
biadab oknum aparat keparat,negative
haha jancuk,negative
untung kunti,positive
kaisoo couple hangat bandara tanggal maret kemarin kalah hunhan korea cina cina korea kau suka banget o kaisoo fact,positive
wkwk mampus salah gue blok jaman jokowi ahok calon gubernur gaya intip intip anies sandi,negative
orang asing obrol bosan tunggu transit teman,positive
mata picek mata lihat belah,negative
maaf twitter kali orang bego,negative
kocak kalabong dungu,negative
catat buka lupa alam pilih kepala daerah daerah khusus ibukota jakarta usung partai gerindra hasil tumbang tahan usung koalisi motor,positive
kenal pribadi perempuan pilih kepala daerah bondowoso radar jember,positive
mayoritas buddha pendeta demo googling video demo thailand biar tau,positive
komunis main,positive
suka kesal orang pas gue confess gue gilir gue jomlo tau bicara silit,negative
ehhhhh bandot kritik jokowi mencret darah is oke hina fitnah ambil tindak jokowi presiden pimpin negara pimpin agama salah kaprah luuuu,negative
balas usir buddha ajar etnis muslim rohingya singkir data sensus duduk myanmar,negative
astagfirullah mata gue noda kutuk erti bokep,negative
allah panggil orang allah rindu baitullah,positive
kontol iya hapus,negative
obat monyet kedih,positive
pergi bangkai,negative
bingung toleransi bikin gue pikir alas katolik paus wakil kristus,positive
tertawa kunti,positive
amin ya rabi tolong indonesia ya alah lebiiihhhh,negative
rt ustaz partai adil sejahtera yudi widiana tilap duit bahasa agama juz amp liqo felix kwetiau amp alumni diam amp pura budek gilir bu,negative
amin moga istikamah khawatir cibir orang anggap uji orang dulunya suram kafir taubat tokoh juang agama islam,positive
video call gubernur dinas istanbul turki video call lapor hibur malam karaoke sense amp diskotik eksotik tutup hormat keras bantu ole,positive
bela pancasila daulat negara dukung lengser ancam nyata,negative
proyek saracen ganjal lantik anies temu saracen foto tokoh partai politik,negative
sih ahok kutil babi,negative
soekarno konotasi rejim anti demokrasi embel presiden umur hidup,positive
hajar ganyang partai komunis indonesia,negative
bangkai kg tidur siang,negative
jokowi kasihan goreng pbb,negative
amin moga jokowi presiden,positive
meni simpang lgbt nikah hidup berkah dunia rusak zina gera stop kawin,positive
kepala polisi republik indonesia mundur jabat,negative
daya ekonomi pesantren ulama jawa barat dukung jokowi pilih presiden jokowi,positive
semangat kantor staf presiden publikasi giat presiden rakyat tau presiden kerja keras bangun bangsa kerja kerja kerja,positive
cocot,negative
tuju dukung presiden upaya kuasa asing ekspor mentah ganti kontrak rugi indonesia,positive
kristen nusantara contoh huria kristen batak protestan huria kristen batak protestan gereja kristen jawa gereja kristen jawa gereja pasundan gereja manado gereja malu gereja papua ciri khas sesuai tradisi suku,positive
rt ya bentar utang susilo bambang yudhoyono njiiieng,negative
masyarakat tionghoa pancasialis orang jawa ekspos contoh nyata kwik ekonom ustaz felix siauw,negative
freeport diam negosiasi kalah,positive
negara kayak tipu bocah sekolah dasar dokumen hilang huh,negative
allah subhanahu wa taala sembah dungu biadab ya,negative
rt ogah prabowo gatot oke,negative
baca cerdas biar cap goblok v just kidding nb orang intelligence quotient erti tulis v,positive
calon gubernur jawa nomor urut program unggul rival kait buka lapang kerja juta ganjar situasi ekonomi buka lapang,positive
burik iya burik panuan kutu jamur ha rang ajar,negative
we jancuk ajar,negative
amin rais himbau masyarakat salah pilih pimpin,positive
jaman gue negeri kamis pakai baju kotak kayak seragam sekolah kristen jumat nya wajib pakai celana doang pakai baju koko ya,positive
najis kirim pesan direct message gue balas bodoh gue doa pentas menang,negative
cowok bacot sih anjing gue gampar,negative
rizal ramli mayoritas masyarakat jokowi klik rmol calon presiden rakyat,positive
indonesia lawyers club boediono century intens lupa kunci butuh ganti presiden,negative
maju gubernur sengsara rawan,negative
orang anggap munafik berpurabaik,positive
kristen prinsip enkulturasi agama katolik indonesia kristen indonesia asing islam kental arab,positive
rt copras calon presiden pikir mikirrrr pikir sih kowi periode babak bur,negative
tau jokowi panggung jilat jilat prabowo dasar lintah,negative
barusan dongok dongok motor klakson tubi lampu merah oi dongok berisik norak pas tengok tau teman chain menang ganti lu darah puteeeh,negative
prabowo suka kampanye negatif kampung geli,negative
presiden jokowi gubernur anton program selaras jalan hasan,positive
the lie tju siswi kelas b katolik santo petrus istri ronaldo pardede siswa kelas a katolik santo petrus,positive
dengar ulama otot kriminalisasi ulama ya lengser jokowi,negative
bencong bacot cewek kayak banci amen kasih duit bacot mending cakap jelek kayak suram mentioned gue langsung kutip twit,negative
cina cina usir ya rusak sih kerja,negative
ayo bangsa indonesia sih etnis cina ahok,negative
rt tolong lihat bok ya panggil pas papas buta budek tunggu,positive
enak banget ya om bom susilo bambang yudhoyono debat sangka tinggal,positive
kafir alquran situ sehat,positive
rt dukung calon presiden suka atur jokowi prabowo atur menang pilih presiden,negative
hebat ahok maaf bini salam surat pemberitahuan sono kabur malu ulama laku bejat,negative
dungu islam alquran ajar amoral ansor agama islam posisi moral,negative
owner seo tai adminnya hiring sayang,positive
oke sip otak bolot gue bingung,negative
hidup prabowo anak soemitro penghianat bangsa,negative
perek sih doll ya,negative
rt pilih presiden orang tua nya penghianat negara,negative
sih ahok bilang nista agama kayak politikus koruptor panggil urus hukum ngeles pakai sakit hati hati mati,negative
tolol aji agama islam orang aji orang,negative
new post festival pesona tambora angkat eksotisme alam budaya dompu bima,positive
bang laku kristen istri muslim strategi,positive
presiden joko widodo jokowi buka kongres himpun mahasiswa katolik republik indonesia himpun mahasiswa katolik republik indonesia pesan konteks politik jaga kondisi kontestasi politik isi adu program gagas ra,positive
cebong kasih fakta bilang dusta cebong kasih dusta bilang realita cebonger si bikin gemas,negative
cina kafir bangsat dasar komunis,negative
rakyat kaum bani cebong,negative
gue menang anjir cupu fik,negative
kangen edan,negative
oh mami kontol jari pusat ngentot mami mami capai,negative
kuliah maroko bilang anies super gubernur jaga asa enak bilang layak presiden,positive
orang orang maha nan suci sih hina presiden lepas umur keluh tahan cina tahan keluh perintah orde njuk su,negative
salah amp bilang antek asing adik prabowo bilang prabowo pro amerika,negative
jodoh presiden pengantin wanita tajikistan sedih,positive
resmi berkat gereja katolik hati kudus yesus batu gantung ambon,positive
lihat wkwk gue entot setan,negative
rt eh wartawan selandia kampret berita kampret sebar kasih konferensi pers laku,negative
citra ah prabowo tidur,negative
ustaz subki al bughury si sos i dukung pilih kepala daerah damai kabupaten sinjai hoaks benci isu sara,positive
rt retweet sensasi ngentot cewek cantik hijab part blowjob kontol hijab ngentot orang hijab sepong kontol,negative
bro ciri cebong adu domba sok lugu nama cebong buzzer receh,negative
detikcom buru buru tolak wacana pilih kepala daerah dewan wakil rakyat daerah pilih pilih,positive
front bela islam nyata darul islam nyata isis propaganda politik,positive
rt prabowo tua generasi muda blusuk jokowi muda blusuk pulau,negative
mohon maaf pilih presiden pilih jokowi like prabowo rt,positive
berani minoritas tau pasrah balas milik tuhan allah,positive
dah shopee kampang,negative
bu pustaka orang bisu ya bu ha nak dieman suara,positive
baca banding modal hasil dasar antek asing,negative
kerja tugas prakarya seni budaya,positive
kolam buaya oke,positive
yuk mari songsong presiden,positive
gue bani ngepost milik orang nik,positive
cebong senang lihat jaya anis sirik parah junjung puji habis habis laku buruk,negative
rt busuk mawati agama islam takut gejala gila nih nenek,negative
